     chi_2_2=  0.000000000000000E+00  0.575397949816709E-01  0.638990490071985E-05
     chi_2_2=  0.100000000000000E+00  0.575421366783858E-01  0.171765107261407E-04
     chi_2_2=  0.200000000000000E+00  0.575466302129748E-01  0.279740843892721E-04
     chi_2_2=  0.300000000000000E+00  0.575532781473776E-01  0.387865352700795E-04
     chi_2_2=  0.400000000000000E+00  0.575620838208091E-01  0.496177879278634E-04
     chi_2_2=  0.500000000000000E+00  0.575730513531105E-01  0.604717857398224E-04
     chi_2_2=  0.600000000000000E+00  0.575861856488166E-01  0.713524945733724E-04
     chi_2_2=  0.700000000000000E+00  0.576014924019481E-01  0.822639064985332E-04
     chi_2_2=  0.800000000000000E+00  0.576189781015463E-01  0.932100435469219E-04
     chi_2_2=  0.900000000000000E+00  0.576386500379557E-01  0.104194961524090E-03
     chi_2_2=  0.100000000000000E+01  0.576605163098482E-01  0.115222753881893E-03
     chi_2_2=  0.110000000000000E+01  0.576845858320356E-01  0.126297555657956E-03
     chi_2_2=  0.120000000000000E+01  0.577108683440510E-01  0.137423547489460E-03
     chi_2_2=  0.130000000000000E+01  0.577393744195383E-01  0.148604959708455E-03
     chi_2_2=  0.140000000000000E+01  0.577701154764481E-01  0.159846076526478E-03
     chi_2_2=  0.150000000000000E+01  0.578031037880743E-01  0.171151240316363E-03
     chi_2_2=  0.160000000000000E+01  0.578383524949350E-01  0.182524855999197E-03
     chi_2_2=  0.170000000000000E+01  0.578758756175379E-01  0.193971395545243E-03
     chi_2_2=  0.180000000000000E+01  0.579156880700342E-01  0.205495402597205E-03
     chi_2_2=  0.190000000000000E+01  0.579578056747962E-01  0.217101497225367E-03
     chi_2_2=  0.200000000000000E+01  0.580022451779511E-01  0.228794380823983E-03
     chi_2_2=  0.210000000000000E+01  0.580490242658803E-01  0.240578841158913E-03
     chi_2_2=  0.220000000000000E+01  0.580981615827337E-01  0.252459757576871E-03
     chi_2_2=  0.230000000000000E+01  0.581496767489846E-01  0.264442106387490E-03
     chi_2_2=  0.240000000000000E+01  0.582035903810537E-01  0.276530966429286E-03
     chi_2_2=  0.250000000000000E+01  0.582599241120519E-01  0.288731524831800E-03
     chi_2_2=  0.260000000000000E+01  0.583187006136675E-01  0.301049082986548E-03
     chi_2_2=  0.270000000000000E+01  0.583799436192561E-01  0.313489062739862E-03
     chi_2_2=  0.280000000000000E+01  0.584436779481594E-01  0.326057012822038E-03
     chi_2_2=  0.290000000000000E+01  0.585099295313086E-01  0.338758615527017E-03
     chi_2_2=  0.300000000000000E+01  0.585787254381776E-01  0.351599693658716E-03
     chi_2_2=  0.310000000000000E+01  0.586500939051029E-01  0.364586217760030E-03
     chi_2_2=  0.320000000000000E+01  0.587240643650652E-01  0.377724313642217E-03
     chi_2_2=  0.330000000000000E+01  0.588006674789794E-01  0.391020270232946E-03
     chi_2_2=  0.340000000000000E+01  0.588799351685373E-01  0.404480547762284E-03
     chi_2_2=  0.350000000000000E+01  0.589619006506988E-01  0.418111786307639E-03
     chi_2_2=  0.360000000000000E+01  0.590465984738934E-01  0.431920814719341E-03
     chi_2_2=  0.370000000000000E+01  0.591340645560008E-01  0.445914659949990E-03
     chi_2_2=  0.380000000000000E+01  0.592243362242029E-01  0.460100556812497E-03
     chi_2_2=  0.390000000000000E+01  0.593174522567776E-01  0.474485958192636E-03
     chi_2_2=  0.400000000000000E+01  0.594134529269476E-01  0.489078545744433E-03
     chi_2_2=  0.410000000000000E+01  0.595123800488599E-01  0.503886241097515E-03
     chi_2_2=  0.420000000000000E+01  0.596142770257994E-01  0.518917217608440E-03
     chi_2_2=  0.430000000000000E+01  0.597191889007710E-01  0.534179912689294E-03
     chi_2_2=  0.440000000000000E+01  0.598271624095266E-01  0.549683040749454E-03
     chi_2_2=  0.450000000000000E+01  0.599382460361863E-01  0.565435606788725E-03
     chi_2_2=  0.460000000000000E+01  0.600524900715804E-01  0.581446920682827E-03
     chi_2_2=  0.470000000000000E+01  0.601699466744389E-01  0.597726612204461E-03
     chi_2_2=  0.480000000000000E+01  0.602906699355804E-01  0.614284646826317E-03
     chi_2_2=  0.490000000000000E+01  0.604147159452683E-01  0.631131342356706E-03
     chi_2_2=  0.500000000000000E+01  0.605421428638783E-01  0.648277386459657E-03
     chi_2_2=  0.510000000000000E+01  0.606730109960657E-01  0.665733855117410E-03
     chi_2_2=  0.520000000000000E+01  0.608073828686280E-01  0.683512232096357E-03
     chi_2_2=  0.530000000000000E+01  0.609453233122310E-01  0.701624429480389E-03
     chi_2_2=  0.540000000000000E+01  0.610868995472700E-01  0.720082809344222E-03
     chi_2_2=  0.550000000000000E+01  0.612321812740010E-01  0.738900206638914E-03
     chi_2_2=  0.560000000000000E+01  0.613812407672906E-01  0.758089953373163E-03
     chi_2_2=  0.570000000000000E+01  0.615341529761552E-01  0.777665904174968E-03
     chi_2_2=  0.580000000000000E+01  0.616909956283949E-01  0.797642463327617E-03
